record_id,source_file,source_sha256,source_model_family,ifc_schema,ifc_global_id,name,long_name,normalized_text,silver_label,label_rule,label_provenance,independent_ground_truth,review_status
26aa2c62c8fc0ecb,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc9P,1D27,ADMIN WORK STATN.,1d27 admin work statn,workplace,admin,codex_assisted_rule_seeded_silver,false,requires_project_author_review
23970c3a02093986,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc9r,1D33,PEDIATRIC WAITING,1d33 pediatric waiting,assembly,waiting,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d30068ec79f306bb,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7_,1E20,TRASH,1e20 trash,service_storage,trash,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c75ff5d238b01ac1,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc6L,1E29,HK. SUPV. OFFICE,1e29 hk supv office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c0d18f3678dfc65b,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNHp,2A02,SUPER OFFICE,2a02 super office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
3ea26985181b03a5,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMO7,2BC1,CORRIDOR,2bc1 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
abc0864095b5204e,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRe,2BC6,CORRIDOR,2bc6 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
4f701ff92bed3a58,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRF,2B10,RECEPTION,2b10 reception,workplace,reception,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c24dbd14d4fb0371,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMR6,2B13,ELECTRICAL,2b13 electrical,service_storage,electrical,codex_assisted_rule_seeded_silver,false,requires_project_author_review
94ca72b54208fb81,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQx,2B14,RECS / FORMS STORAGE,2b14 recs / forms storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
20c013e21fe1286a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQK,2CS3,STAIR,2cs3 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
3b6748873d9eb103,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0_IXpwL5b29BZ7C0XgKBd4,3R02,ROOF,3r02 roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
585c00b08d619768,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0_IXpwL5b29BZ7C0XgKBdO,3R04,ROOF,3r04 roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
7316aa541394e763,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHny,2C23,M. TOILET,2c23 m toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
1495bdf88752dc96,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcZz,1A01,PATIENT ADMIN. RECEPT.,1a01 patient admin recept,workplace,admin,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d29af10c46ad489f,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcZZ,1A03,TRICARE OFFICE,1a03 tricare office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
684d7541c27d1965,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcZj,1A05,TRICARE OFFICE,1a05 tricare office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
56a46b25ce5b7bec,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcZe,1A06,TRICARE OFFICE,1a06 tricare office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d0655d3b36305fb4,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcqj,1C01,WAITING,1c01 waiting,assembly,waiting,codex_assisted_rule_seeded_silver,false,requires_project_author_review
137ed11a22598cb2,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcPH,1EC3,CORRIDOR,1ec3 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
15cde25abeb250e5,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcTW,1BS2,STAIR,1bs2 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
5e32de061087c0c2,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNHm,2A03,SEC. OFFICE,2a03 sec office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
091b85b243125658,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHsG,2C13,TRASH,2c13 trash,service_storage,trash,codex_assisted_rule_seeded_silver,false,requires_project_author_review
82b705f6a14a0e74,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHXk,2D09,ADMIN OFFICE,2d09 admin office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
cbb49a5fdf228cc6,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQe,2B19,OFFICE,2b19 office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c7b20bd60c5c3c1f,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0_IXpwL5b29BZ7C0XgKBf4,3R03,ROOF,3r03 roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
8a99e5fcffc8c583,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc1g,1C12,TOILET,1c12 toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d93f3b611504222f,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcY5,1A13,STAFF TOILET,1a13 staff toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
bb3aaebfd1e5077d,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcVm,1B11,STAFF TOILET,1b11 staff toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
1460600ba94919a1,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHnn,2C24,W. TOILET,2c24 w toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
589bbf453d7a3563,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQZ,2B22,M. TOILET,2b22 m toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
79a3aaf41c11120c,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc8e,1DC5,CORRIDOR,1dc5 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b6b071d48efed2a9,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc0$,1E01,HK EQUIP. STORAGE,1e01 hk equip storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
adb8551ed0d43d07,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc0i,1E05,CHIEF LOG OFFICE,1e05 chief log office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
6a5c1c59cee8343e,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7M,1E07,CONF. LIBRARY,1e07 conf library,assembly,library,codex_assisted_rule_seeded_silver,false,requires_project_author_review
38a53bcd30802c42,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc6M,1E28,FAC. MGR. OFFICE,1e28 fac mgr office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
849f458e44cdfefe,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqdeT,1AS1,STAIR,1as1 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c7520b2bf92e0dda,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNHh,2A10,DENTAL WAITING,2a10 dental waiting,clinical,dental,codex_assisted_rule_seeded_silver,false,requires_project_author_review
a359421236b8c33d,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNHV,2A12-A,X-RAY ALCOVE,2a12-a x-ray alcove,clinical,x-ray,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ba86a0d235855d2a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHXF,2D19,READINESS NCOIC OFFICE,2d19 readiness ncoic office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
e130a489132531c9,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMR9,2B8,OFFICE / EXAM,2b8 office / exam,clinical,exam,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ef007c241ff685fc,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQo,2B17,CL. UTL. / KITCHENET,2b17 cl utl / kitchenet,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c576ef6acbd8b740,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7V,1E10,M. TOILET,1e10 m toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c092855778db4165,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7P,1E12,ISOLATION TOILET,1e12 isolation toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
1f0b5664e7be3561,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRU,2B5,W. TOILET,2b5 w toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
604b7ca4d3e5326f,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcZk,1A04,TRICARE OFFICE,1a04 tricare office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
88a3e8348eabdd71,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcYI,1A08,PHARM. OFFICE,1a08 pharm office,clinical,pharm,codex_assisted_rule_seeded_silver,false,requires_project_author_review
88a4becac09f55a8,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcB5,1C06,SOIL. UTL. / TRASH,1c06 soil utl / trash,service_storage,trash,codex_assisted_rule_seeded_silver,false,requires_project_author_review
3172f1e5362cdb76,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc9G,1D24,RECORDS,1d24 records,workplace,records,codex_assisted_rule_seeded_silver,false,requires_project_author_review
35a2fb7b3a9f314a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7h,1E27,BENCHSTOCK STORAGE,1e27 benchstock storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b745edffef8d25a0,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcPI,1EC2,CORRIDOR,1ec2 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
440e481dc5bea22b,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNG6,2AC5,CORRIDOR,2ac5 corridor,circulation,corridor,codex_assisted_rule_seeded_silver,false,requires_project_author_review
02fa466ae8b47c82,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNHz,2A04,DENTAL SURGEON OFFICE,2a04 dental surgeon office,clinical,dental,codex_assisted_rule_seeded_silver,false,requires_project_author_review
99bcf22ae3ac5993,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHs1,2C18,ELECTRICAL,2c18 electrical,service_storage,electrical,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ede6e6685e87647e,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRK,2B7,TECH OFFICE,2b7 tech office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
0c08615eee842d8a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMQV,2BS2,STAIR,2bs2 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
bce9527db1fc6247,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcA1,1D14,SPECIMEN TOILET,1d14 specimen toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
a8ffa19a216311f4,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcV2,1B05,PAT. / STAFF TOILET,1b05 pat / staff toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
fbbd756b7b10d256,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7G,1E09,W. TOILET,1e09 w toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
85f9e4baddd29a3c,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc9Q,1D26,TOILET,1d26 toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
09f1ea78207f7f2a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRJ,2B6,STAFF TOILET,2b6 staff toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
cd7b7f3d5c25d652,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc0V,1C15,PES ADMIN. OFFICE,1c15 pes admin office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
0205c46649397831,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7z,1E21,FLAMABLE STORAGE,1e21 flamable storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
dee2a3ca43e6fe84,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqc7u,1E22,SEC. STORAGE,1e22 sec storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d43917c25a86390a,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcV1,1B06,LAB OFFICE,1b06 lab office,clinical,lab,codex_assisted_rule_seeded_silver,false,requires_project_author_review
40c6fb8e3b7bf7df,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqdl$,1E15-A,GAS STORAGE,1e15-a gas storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
27f85991a939a101,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHc2,2D01,PARTS STORAGE,2d01 parts storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
454143ed956501d6,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupHXx,2D02,DATA / ARCHIVE STORAGE,2d02 data / archive storage,service_storage,storage,codex_assisted_rule_seeded_silver,false,requires_project_author_review
90e125b38f4166b9,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ClPCUC7jCQRnj1dhupMRA,2B9,TECH OFFICE,2b9 tech office,workplace,office,codex_assisted_rule_seeded_silver,false,requires_project_author_review
20dc6a671ec414be,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0ztdC3L1HAzhbhMHypqcBl,1D04,TOILET,1d04 toilet,sanitary,toilet,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ca641d9f46266bff,official_Clinic_Architectural.ifc,2ac970ce065ecac4e0c9e5f453a257169e90d0067f419b7e33533a64ef837880,clinic,IFC2X3,0uLn6BSvvEB8kgChiujNG3,2AS1,STAIR,2as1 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
7ffa3ac14b54477d,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXrr,A101,Foyer,a101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
9e6b8315f6990ff4,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXri,A201,Hallway,a201 hallway,circulation,hallway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
056dbdde2699c3b6,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3P,B104,Bathroom 1,b104 bathroom 1,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
5da6394c98a89e0f,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3Q,B101,Foyer,b101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c168f12bd9da089d,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3G,B201,Hallway,b201 hallway,circulation,hallway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
1eb05a57a29fac62,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,2gRXFgjRn2HPE$YoDLX3FV,A205,Utility,a205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
a914a073e299ef98,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,2gRXFgjRn2HPE$YoDLX3FC,B205,Utility,b205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
f9dc11a1ea2fc116,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,10mjSDZJj9gPS2PrQaxa3z,A105,Stair,a105 stair,circulation,stair,codex_assisted_rule_seeded_silver,false,requires_project_author_review
592ac6eb3c8a73ad,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0pNy6pOyf7JPmXRLgxs3sW,R301,Roof,r301 roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
43d5b5e3719bb468,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_CZ,B102,Living Room,b102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
e32bdd977bd9ed50,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXr2,A102,Living Room,a102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
9ac9da0b92c3edf7,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXr$,A103,Kitchen,a103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
82b73e3396328ed7,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3S,B103,Kitchen,b103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
e9e4d09c8fb59cb8,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3C,B204,Bathroom 2,b204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
eb223d69b625ce9e,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXre,A204,Bathroom 2,a204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
